day,San_Lorenzo,Reyes,Sena,Santa_Rosa_Pando,Ixiamas,Porvenir,Nueva_Esperanza,Santa_Rosa_Beni,Bella_Flor,Puerto_Gonzalo_Moreno,Puerto_Rico,Bolpebra,Guayamerin,Riberalta,Exaltacion,Cobija,San_Pedro,Villa_Nueva,Santos_Mercado,Filadelfia,Ingavi
237,4906.303243814269,5198.696954133904,4471.044867699292,4902.456880343951,5663.324491485502,5070.252081805137,5042.864454590525,4648.240885092809,4996.028451668149,4849.169744088242,4964.395814955821,5058.115957604224,4812.710257147602,4849.174935686415,4895.027856051712,5051.114629385044,5025.335481439841,4357.622052398744,4264.3667092293435,5085.775952855366,4937.612970754909
238,4903.901727448541,5196.295437768176,4468.643351333564,4900.055363978223,5660.922975119775,5067.850565439409,5040.462938224798,4645.839368727081,4993.626935302422,4846.768227722515,4961.994298590093,5055.714441238497,4810.308740781875,4846.773419320687,4892.626339685985,5048.7131130193175,5022.933965074113,4355.220536033017,4261.965192863616,5083.374436489638,4935.211454389181
239,4901.410515546706,5193.804225866341,4466.152139431729,4897.5641520763875,5658.43176321794,5065.359353537573,5037.971726322961,4643.348156825245,4991.135723400586,4844.277015820679,4959.503086688258,5053.22322933666,4807.8175288800385,4844.282207418852,4890.135127784149,5046.221901117481,5020.442753172278,4352.729324131182,4259.47398096178,5080.883224587803,4932.720242487346
240,4898.830346308613,5191.224056628249,4463.571970193636,4894.983982838294,5655.851593979847,5062.77918429948,5035.391557084869,4640.767987587153,4988.5555541624935,4841.696846582586,4956.922917450165,5050.643060098568,4805.237359641947,4841.70203818076,4887.554958546057,5043.641731879389,5017.862583934186,4350.149154893089,4256.8938117236885,5078.303055349711,4930.140073249254
241,4896.161984294095,5188.55569461373,4460.903608179118,4892.315620823776,5653.1832319653295,5060.1108222849625,5032.723195070351,4638.099625572634,4985.887192147976,4839.028484568068,4954.2545554356475,5047.97469808405,4802.568997627429,4839.033676166241,4884.886596531538,5040.9733698648715,5015.194221919667,4347.48079287857,4254.225449709169,5075.6346933351915,4927.471711234735
242,4893.406220196403,5185.799930516038,4458.147844081426,4889.559856726085,5650.427467867637,5057.355058187271,5029.96743097266,4635.343861474943,4983.131428050284,4836.272720470376,4951.4987913379555,5045.218933986358,4799.813233529736,4836.277912068549,4882.130832433846,5038.217605767179,5012.438457821975,4344.725028780878,4251.469685611478,5072.8789292375,4924.715947137043
243,4890.563870607914,5182.957580927548,4455.305494492936,4886.717507137595,5647.5851182791475,5054.5127085987815,5027.12508138417,4632.501511886453,4980.289078461794,4833.430370881887,4948.6564417494665,5042.376584397868,4796.970883941246,4833.435562480059,4879.288482845356,5035.375256178689,5009.596108233485,4341.882679192388,4248.627336022988,5070.0365796490105,4921.873597548553
244,4887.635777778153,5180.029488097788,4452.377401663176,4883.789414307835,5644.657025449387,5051.584615769021,5024.196988554409,4629.573419056692,4977.360985632034,4830.502278052127,4945.728348919705,5039.448491568107,4794.042791111486,4830.507469650299,4876.360390015596,5032.447163348928,5006.668015403725,4338.954586362628,4245.699243193228,5067.10848681925,4918.945504718793
245,4884.622809364221,5177.016519683856,4449.364433249244,4880.776445893902,5641.644057035455,5048.571647355088,5021.184020140477,4626.56045064276,4974.348017218102,4827.489309638194,4942.715380505773,5036.435523154176,4791.029822697554,4827.494501236367,4873.347421601664,5029.434194934996,5003.655046989793,4335.941617948697,4242.686274779296,5064.095518405318,4915.932536304861
246,4881.5258581736825,5173.9195684933175,4446.267482058704,4877.679494703363,5638.547105844916,5045.47469616455,5018.087068949938,4623.463499452221,4971.251066027563,4824.392358447655,4939.618429315235,5033.338571963636,4787.932871507015,4824.397550045828,4870.250470411124,5026.337243744458,5000.558095799253,4332.844666758157,4239.589323588756,5060.998567214779,4912.8355851143215
247,4878.345841900013,5170.7395522196475,4443.0874657850345,4874.499478429693,5635.367089571246,5042.29467989088,5014.907052676268,4620.283483178551,4968.071049753893,4821.212342173985,4936.438413041565,5030.158555689966,4784.752855233345,4821.217533772158,4867.070454137454,5023.157227470788,4997.378079525583,4329.664650484487,4236.409307315086,5057.818550941109,4909.6555688406515
248,4875.083702850663,5167.477413170299,4439.825326735686,4871.237339380344,5632.104950521897,5039.03254084153,5011.644913626919,4617.021344129203,4964.808910704543,4817.950203124636,4933.176273992215,5026.896416640618,4781.4907161839965,4817.95539472281,4863.808315088107,5019.895088421439,4994.115940476236,4326.402511435139,4233.147168265738,5054.556411891761,4906.393429791304
249,4871.7404076678395,5164.134117987475,4436.482031552862,4867.894044197521,5628.7616553390735,5035.6892456587075,5008.301618444097,4613.678048946379,4961.46561552172,4814.606907941813,4929.8329788093915,5023.553121457795,4778.147421001173,4814.612099539985,4860.465019905283,5016.551793238616,4990.772645293411,4323.059216252315,4229.803873082915,5051.2131167089365,4903.050134608479
250,4868.316947042058,5160.710657361694,4433.058570927081,4864.47058357174,5625.338194713292,5032.265785032925,5004.878157818314,4610.254588320597,4958.042154895938,4811.183447316031,4926.40951818361,5020.129660832013,4774.7239603753915,4811.188638914205,4857.041559279502,5013.128332612834,4987.349184667631,4319.635755626534,4226.380412457133,5047.789656083155,4899.626673982698
251,4864.814335418586,5157.208045738221,4429.555959303609,4860.967971948267,5621.83558308982,5028.763173409454,5001.375546194841,4606.751976697125,4954.539543272466,4807.680835692559,4922.906906560138,5016.627049208541,4771.221348751918,4807.6860272907315,4853.5389476560285,5009.625720989361,4983.846573044158,4316.133144003062,4222.87780083366,5044.287044459683,4896.124062359226
252,4861.233610696839,5153.627321016474,4425.975234581861,4857.387247226519,5618.254858368072,5025.182448687706,4997.794821473095,4603.171251975377,4950.958818550719,4804.100110970811,4919.326181838391,5013.046324486793,4767.640624030171,4804.105302568985,4849.958222934281,5006.044996267614,4980.26584832241,4312.552419281314,4219.297076111913,5040.706319737935,4892.543337637478
253,4857.5758339228305,5149.969544242465,4422.317457807853,4853.729470452512,5614.597081594064,5021.5246719136985,4994.137044699087,4599.51347520137,4947.301041776711,4800.442334196803,4915.6684050643835,5009.388547712785,4763.982847256163,4800.447525794976,4846.300446160273,5002.387219493606,4976.608071548402,4308.894642507305,4215.639299337905,5037.0485429639275,4888.88556086347
254,4853.842088974762,5146.235799294398,4418.583712859784,4849.995725504443,5610.863336645995,5017.790926965629,4990.4032997510185,4595.779730253301,4943.567296828643,4796.708589248735,4911.934660116314,5005.654802764717,4760.249102308096,4796.713780846909,4842.566701212206,4998.653474545538,4972.874326600334,4305.160897559237,4211.905554389837,5033.314798015859,4885.151815915401
255,4850.033482241841,5142.427192561477,4414.775106126864,4846.187118771522,5607.054729913075,5013.982320232709,4986.594693018097,4591.97112352038,4939.758690095721,4792.8999825158135,4908.126053383393,5001.846196031795,4756.440495575174,4792.905174113987,4838.758094479284,4994.844867812617,4969.0657198674135,4301.352290826317,4208.096947656916,5029.506191282939,4881.343209182482
256,4846.151142296439,5138.544852616074,4410.892766181461,4842.30477882612,5603.172389967673,5010.099980287307,4982.712353072695,4588.088783574978,4935.876350150319,4789.017642570411,4904.243713437991,4997.963856086393,4752.558155629772,4789.022834168585,4834.875754533882,4990.962527867215,4965.183379922011,4297.469950880914,4204.214607711513,5025.623851337536,4877.460869237078
257,4842.196219559669,5134.589929879305,4406.937843444691,4838.34985608935,5599.217467230902,5006.145057550537,4978.757430335925,4584.133860838208,4931.921427413549,4785.0627198336415,4900.288790701221,4994.0089333496235,4748.603232893002,4785.067911431815,4830.9208317971115,4987.007605130445,4961.228457185241,4293.515028144144,4200.259684974743,5021.668928600766,4873.505946500309
258,4838.169885960492,5130.563596280128,4402.911509845516,4834.323522490175,5595.191133631726,5002.11872395136,4974.731096736748,4580.107527239032,4927.895093814373,4781.036386234465,4896.262457102044,4989.982599750447,4744.576899293826,4781.041577832639,4826.894498197936,4982.981271531268,4957.202123586065,4289.488694544968,4196.2333513755675,5017.64259500159,4869.479612901133
259,4834.073334588451,5126.467044908087,4398.814958473474,4830.226971118133,5591.094582259685,4998.02217257932,4970.634545364707,4576.0109758669905,4923.798542442331,4776.9398348624245,4892.165905730003,4985.886048378406,4740.480347921784,4776.945026460598,4822.7979468258945,4978.884720159227,4953.105572214024,4285.392143172927,4192.136800003526,5013.546043629549,4865.383061529092
260,4829.9077793401275,5122.301489659763,4394.64940322515,4826.061415869809,5586.9290270113615,4993.8566173309955,4966.468990116385,4571.845420618668,4919.632987194008,4772.774279614101,4888.0003504816805,4981.720493130083,4736.314792673461,4772.779471212274,4818.632391577571,4974.719164910904,4948.9400169657,4281.226587924603,4187.971244755203,5009.380488381225,4861.217506280768
261,4825.67445455944,5118.068164879076,4390.416078444463,4821.828091089121,5582.695702230674,4989.623292550308,4962.2356653356965,4567.61209583798,4915.399662413321,4768.540954833413,4883.767025700992,4977.487168349395,4732.081467892774,4768.546146431587,4814.399066796884,4970.485840130216,4944.706692185013,4276.993263143916,4183.737919974515,5005.147163600537,4856.984181500081
262,4821.374614671885,5113.76832499152,4386.116238556907,4817.5282512015665,5578.395862343118,4985.323452662753,4957.935825448141,4563.3122559504245,4911.099822525765,4764.241114945858,4879.467185813437,4973.18732846184,4727.7816280052175,4764.246306544031,4810.099226909328,4966.18600024266,4940.406852297457,4272.69342325636,4179.438080086959,5000.847323712982,4852.684341612525
263,4817.00953381282,5109.403244132455,4381.751157697843,4813.163170342501,5574.030781484054,4980.958371803687,4953.570744589076,4558.947175091359,4906.734741666701,4759.876034086793,4875.102104954372,4968.822247602774,4723.416547146153,4759.881225684966,4805.734146050263,4961.8209193835955,4936.041771438392,4268.328342397295,4175.072999227894,4996.482242853916,4848.31926075346
264,4812.580505449906,5104.974215769542,4377.32212933493,4808.7341419795885,5569.60175312114,4976.529343440775,4949.141716226163,4554.5181467284465,4902.305713303786,4755.44700572388,4870.673076591459,4964.3932192398615,4718.9875187832395,4755.452197322053,4801.30511768735,4957.391891020682,4931.612743075479,4263.899314034382,4170.643970864981,4992.053214491004,4843.890232390547
265,4808.088841999838,5100.482552319474,4372.830465884862,4804.242478529521,5565.110089671072,4972.037679990706,4944.6500527760945,4550.026483278378,4897.814049853719,4750.955342273812,4866.18141314139,4959.901555789793,4714.495855333172,4750.960533871985,4796.813454237282,4952.900227570614,4927.121079625411,4259.407650584314,4166.152307414914,4987.561551040936,4839.398568940479
266,4803.5358744394325,5095.929584759068,4368.277498324455,4799.689510969114,5560.557122110667,4967.4847124303005,4940.09708521569,4545.473515717973,4893.261082293313,4746.402374713406,4861.6284455809855,4955.348588229388,4709.942887772766,4746.407566311579,4792.260486676876,4948.347260010209,4922.568112065005,4254.854683023908,4161.599339854508,4983.00858348053,4834.845601380073
267,4798.922951911239,5091.3166622308745,4363.6645757962615,4795.07658844092,5555.944199582473,4962.871789902106,4935.484162687495,4540.860593189777,4888.648159765119,4741.789452185211,4857.015523052791,4950.735665701193,4705.329965244572,4741.794643783385,4787.647564148682,4943.734337482015,4917.955189536811,4250.2417604957145,4156.986417326314,4978.395660952337,4830.232678851879
268,4794.251441323756,5086.645151643391,4358.993065208779,4790.405077853437,5551.27268899499,4958.200279314624,4930.812652100011,4536.1890826022955,4883.976649177636,4737.117941597729,4852.344012465308,4946.064155113711,4700.658454657088,4737.123133195902,4782.976053561199,4939.062826894532,4913.283678949328,4245.570249908232,4152.31490673883,4973.724150364853,4825.561168264396
269,4789.522726946391,5081.916437266026,4354.264350831413,4785.676363476072,5546.543974617624,4953.471564937258,4926.0839377226475,4531.46036822493,4879.247934800272,4732.389227220364,4847.615298087943,4941.335440736346,4695.929740279724,4732.394418818537,4778.247339183834,4934.334112517167,4908.554964571962,4240.841535530866,4147.586192361465,4968.995435987487,4820.83245388703
270,4784.738209999267,5077.131920318903,4349.47983388429,4780.891846528949,5541.759457670501,4948.687047990136,4921.299420775524,4526.675851277807,4874.463417853148,4727.604710273241,4842.830781140819,4936.550923789222,4691.145223332601,4727.609901871414,4773.462822236711,4929.5495955700435,4903.77044762484,4236.057018583743,4142.801675414343,4964.210919040365,4816.047936939908
271,4779.899308238017,5072.293018557652,4344.640932123039,4776.052944767698,5536.920555909251,4943.848146228884,4916.460519014273,4521.836949516556,4869.624516091897,4722.765808511989,4837.991879379569,4931.712022027971,4686.30632157135,4722.771000110163,4768.62392047546,4924.710693808793,4898.931545863589,4231.218116822492,4137.962773653092,4959.3720172791145,4811.209035178657
272,4775.007455533662,5067.401165853296,4339.749079418684,4771.161092063343,5532.0287032048955,4938.956293524529,4911.568666309919,4516.945096812201,4864.732663387542,4717.873955807635,4833.100026675214,4926.820169323617,4681.414468866995,4717.879147405807,4763.732067771105,4919.8188411044375,4894.039693159233,4226.326264118137,4133.070920948736,4954.480164574758,4806.317182474301
273,4770.064101447733,5062.457811767369,4334.805725332757,4766.217737977416,5527.085349118967,4934.012939438601,4906.62531222399,4512.001742726273,4859.789309301614,4712.930601721706,4828.156672589286,4921.876815237688,4676.471114781067,4712.93579331988,4758.788713685177,4914.875487018509,4889.096339073306,4221.382910032209,4128.127566862809,4949.536810488831,4801.373828388374
274,4765.0707108027345,5057.46442112237,4329.812334687757,4761.224347332416,5522.091958473969,4929.019548793603,4901.631921578991,4507.008352081274,4854.795918656615,4707.937211076707,4823.163281944287,4916.883424592689,4671.477724136068,4707.942402674881,4753.795323040178,4909.882096373511,4884.102948428307,4216.38951938721,4123.13417621781,4944.543419843832,4796.380437743375
275,4760.0287632480795,5052.422473567714,4324.770387133101,4756.18239977776,5517.050010919313,4923.977601238947,4896.589974024336,4501.966404526619,4849.75397110196,4702.895263522052,4818.121334389632,4911.841477038034,4666.435776581412,4702.900455120225,4748.753375485522,4904.840148818855,4879.061000873651,4211.347571832554,4118.092228663154,4939.5014722891765,4791.338490188719
276,4754.9397528216405,5047.333463141276,4319.681376706664,4751.093389351323,5511.9610004928745,4918.888590812509,4891.500963597897,4496.877394100181,4844.664960675521,4697.806253095614,4813.0323239631925,4906.752466611596,4661.346766154974,4697.811444693787,4743.664365059084,4899.751138392417,4873.971990447213,4206.258561406116,4113.003218236716,4934.412461862738,4786.249479762281
277,4749.8051875070405,5042.198897826676,4314.546811392063,4745.958824036721,5506.826435178274,4913.7540254979085,4886.366398283297,4491.74282878558,4839.530395360921,4692.671687781013,4807.897758648593,4901.617901296995,4656.212200840374,4692.676879379187,4738.529799744484,4894.616573077817,4868.837425132613,4201.123996091515,4107.868652922115,4929.2778965481375,4781.11491444768
278,4744.626588786793,5037.020299106429,4309.368212671815,4740.780225316474,5501.647836458026,4908.57542677766,4881.187799563049,4486.564230065332,4834.3517966406735,4687.493089060766,4802.719159928345,4896.439302576748,4651.0336021201265,4687.49828065894,4733.351201024237,4889.437974357569,4863.658826412366,4195.945397371268,4102.6900542018675,4924.09929782789,4775.936315727433
279,4739.405491191461,5031.799201511096,4304.147115076483,4735.5591277211415,5496.426738862694,4903.354329182328,4875.966701967717,4481.3431324700005,4829.130699045341,4682.2719914654335,4797.498062333013,4891.2182049814155,4645.812504524793,4682.277183063607,4728.130103428904,4884.216876762236,4858.437728817033,4190.724299775936,4097.468956606535,4918.878200232558,4770.715218132101
280,4734.143441844944,5026.53715216458,4298.885065729966,4730.297078374625,5491.1646895161775,4898.0922798358115,4870.704652621201,4476.081083123484,4823.868649698825,4677.009942118917,4792.2360129864965,4885.956155634899,4640.550455178278,4677.015133717091,4722.868054082388,4878.9548274157205,4853.175679470516,4185.462250429419,4092.2069072600193,4913.616150886041,4765.453168785584
281,4728.842000006029,5021.235710325663,4293.583623891051,4724.995636535709,5485.863247677262,4892.790837996896,4865.403210782285,4470.779641284567,4818.567207859909,4671.708500280001,4786.934571147581,4880.654713795983,4635.249013339361,4671.713691878173,4717.566612243471,4873.653385576804,4847.8742376315995,4180.160808590504,4086.9054654211022,4908.314709047125,4760.151726946668
282,4723.502736606345,5015.896446925979,4288.244360491367,4719.656373136026,5480.523984277578,4887.451574597212,4860.0639473826,4465.440377884884,4813.2279444602245,4666.369236880318,4781.595307747897,4875.315450396299,4629.909749939677,4666.374428478491,4712.227348843787,4868.31412217712,4842.534974231916,4174.821545190819,4081.5662020214186,4902.975445647441,4754.812463546984
283,4718.127233784869,5010.520944104504,4282.868857669891,4714.28087031455,5475.148481456103,4882.076071775736,4854.688444561125,4460.064875063408,4807.852441638749,4660.993734058841,4776.219804926421,4869.939947574823,4624.534247118202,4660.998925657015,4706.851846022312,4862.938619355645,4837.159471410441,4169.4460423693445,4076.1906991999435,4897.5999428259665,4749.436960725509
284,4712.7170844191,5005.110794738735,4277.458708304122,4708.870720948781,5469.738332090334,4876.665922409967,4849.278295195356,4454.654725697639,4802.44229227298,4655.583584693072,4770.809655560652,4864.529798209054,4619.124097752433,4655.588776291246,4701.441696656543,4857.528469989876,4831.749322044672,4164.035893003575,4070.7805498341745,4892.1897934601975,4744.02681135974
285,4707.273891653055,4999.667601972691,4272.015515538078,4703.427528182736,5464.295139324289,4871.222729643922,4843.8351024293115,4449.211532931595,4796.999099506936,4650.140391927028,4765.366462794607,4859.08660544301,4613.680904986389,4650.145583525202,4695.998503890499,4852.085277223831,4826.306129278628,4158.592700237531,4065.33735706813,4886.746600694152,4738.583618593696
286,4701.799268422225,4994.192978741861,4266.540892307247,4697.952904951906,5458.8205160934585,4865.748106413093,4838.360479198482,4443.736909700765,4791.524476276106,4644.665768696198,4759.8918395637775,4853.61198221218,4608.206281755559,4644.670960294372,4690.523880659668,4846.6106539930015,4820.831506047797,4153.1180770067,4059.8627338373003,4881.271977463322,4733.108995362865
287,4696.294836975626,4988.688547295262,4261.036460860648,4692.4484735053065,5453.316084646859,4860.243674966493,4832.856047751882,4438.2324782541655,4786.020044829506,4639.161337249599,4754.387408117178,4848.1075507655805,4602.701850308959,4639.1665288477725,4685.019449213069,4841.106222546402,4815.327074601198,4147.613645560101,4054.358302390701,4875.767546016723,4727.604563916266
288,4690.762228395089,4983.1559387147245,4255.503852280112,4686.915864924771,5447.783476066323,4854.711066385958,4827.323439171345,4432.699869673628,4780.487436248969,4633.628728669062,4748.854799536641,4842.574942185043,4597.169241728422,4633.633920267235,4679.486840632532,4835.573613965865,4809.794466020661,4142.0810369795645,4048.825693810164,4870.234937436187,4722.071955335729
289,4685.2030821119415,4977.596792431577,4249.944705996964,4681.356718641623,5442.224329783176,4849.151920102809,4821.764292888198,4427.14072339048,4774.928289965822,4628.069582385914,4743.295653253494,4837.015795901896,4591.610095445275,4628.074773984087,4673.927694349385,4830.014467682718,4804.235319737513,4136.521890696417,4043.2665475270164,4864.6757911530385,4716.512809052581
290,4679.619045421204,4972.01275574084,4244.360669306226,4675.772681950884,5436.640293092437,4843.567883412071,4816.18025619746,4421.556686699742,4769.344253275084,4622.485545695176,4737.711616562756,4831.431759211158,4586.026058754536,4622.490737293349,4668.343657658646,4824.43043099198,4798.6512830467755,4130.937854005679,4037.682510836278,4859.0917544623,4710.928772361843
291,4674.011772993459,4966.405483313093,4238.753396878481,4670.16540952314,5431.033020664692,4837.960610984326,4810.5729837697145,4415.949414271998,4763.7369808473395,4616.878273267432,4732.104344135011,4825.824486783413,4580.418786326791,4616.883464865604,4662.736385230901,4818.823158564233,4793.04401061903,4125.330581577933,4032.0752384085326,4853.484482034555,4705.321499934098
292,4668.382926384542,4960.776636704178,4233.124550269565,4664.5365629142225,5425.404174055776,4832.331764375409,4804.944137160798,4410.3205676630805,4758.108134238422,4611.2494266585145,4726.475497526094,4820.1956401744965,4574.789939717875,4611.254618256688,4657.107538621985,4813.194311955318,4787.4151640101145,4119.701734969018,4026.446391799617,4847.855635425639,4699.692653325182
293,4662.734173543186,4955.127883862822,4227.475797428209,4658.887810072867,5419.7554212144205,4826.683011534054,4799.295384319443,4404.671814821725,4752.459381397067,4605.600673817159,4720.8267446847385,4814.546887333141,4569.14118687652,4605.605865415333,4651.45878578063,4807.545559113963,4781.766411168759,4114.052982127662,4020.7976389582614,4842.206882584283,4694.043900483826
294,4657.067188316766,4949.460898636401,4221.808812201789,4653.220824846448,5414.088435988,4821.016026307633,4793.628399093022,4399.004829595305,4746.7923961706465,4599.933688590739,4715.159759458318,4808.879902106721,4563.4742016500995,4599.938880188912,4645.79180055421,4801.878573887542,4776.099425942338,4108.385996901242,4015.13065373184,4836.539897357863,4688.376915257406
295,4651.38364995531,4943.777360274946,4216.125273840333,4647.5372864849915,5408.404897626544,4815.332487946178,4787.944860731566,4393.3212912338495,4741.10885780919,4594.250150229283,4709.476221096862,4803.1963637452645,4557.790663288643,4594.2553418274565,4640.1082621927535,4796.195035526086,4770.415887580883,4102.702458539786,4009.447115370385,4830.856358996408,4682.693376895951
296,4645.685242613894,4938.078952933529,4210.426866498916,4641.838879143575,5402.706490285127,4809.634080604761,4782.246453390149,4387.622883892433,4735.410450467774,4588.551742887867,4703.777813755446,4797.497956403848,4552.0922559472265,4588.55693448604,4634.409854851337,4790.496628184669,4764.717480239465,4097.004051198368,4003.748708028968,4825.15795165499,4676.994969554533
297,4639.973654853593,4932.367365173229,4204.715278738616,4636.1272913832745,5396.994902524827,4803.922492844461,4776.534865629849,4381.9112961321325,4729.698862707473,4582.840155127566,4698.066225995145,4791.786368643548,4546.380668186926,4582.84534672574,4628.6982670910365,4784.785040424369,4759.005892479166,4091.2924634380684,3998.037120268668,4819.446363894691,4671.283381794234
298,4634.25057914113,4926.644289460765,4198.992203026153,4630.404215670811,5391.271826812364,4798.1994171319975,4770.811789917386,4376.188220419669,4723.975786995011,4577.117079415103,4692.3431502826825,4786.063292931085,4540.657592474464,4577.122271013276,4622.975191378573,4779.0619647119065,4753.282816766702,4085.569387725606,3992.314044556205,4813.7232881822265,4665.56030608177
299,4628.517711347351,4920.911421666986,4193.259335232374,4624.6713478770325,5385.538959018585,4792.466549338219,4765.078922123606,4370.45535262589,4718.242919201231,4571.3842116213245,4686.610282488903,4780.330425137306,4534.9247246806835,4571.389403219497,4617.242323584794,4773.329096918126,4747.549948972923,4079.836519931827,3986.581176762426,4807.990420388448,4659.827438287991
300,4622.776750244709,4915.1704605643445,4187.5183741297315,4618.93038677439,5379.797997915943,4786.725588235578,4759.337961020966,4364.714391523249,4712.501958098589,4565.643250518682,4680.869321386261,4774.589464034664,4529.183763578042,4565.648442116855,4611.501362482152,4767.588135815485,4741.808987870281,4074.0955588291845,3980.840215659784,4802.249459285807,4654.086477185349
301,4617.02939700388,4909.423107323515,4181.771020888902,4613.183033533561,5374.050644675113,4780.978234994747,4753.5906077801355,4358.967038282419,4706.75460485776,4559.895897277853,4675.121968145432,4768.842110793834,4523.436410337213,4559.901088876026,4605.754009241323,4761.840782574655,4736.061634629452,4068.3482055883546,3975.092862418954,4796.502106044976,4648.339123944519
302,4611.277354689663,4903.671065009298,4176.018978574686,4607.430991219345,5368.298602360897,4775.226192680531,4747.83856546592,4353.214995968203,4701.002562543544,4554.143854963637,4669.369925831215,4763.090068479618,4517.684368022996,4554.149046561809,4600.001966927106,4756.0887402604385,4730.309592315235,4062.5961632741382,3969.340820104738,4790.75006373076,4642.587081630303
303,4605.522327756341,4897.916038075977,4170.263951641364,4601.675964286022,5362.543575427575,4769.471165747208,4742.083538532597,4347.4599690348805,4695.247535610221,4548.388828030314,4663.614898897893,4757.3350415462955,4511.929341089674,4548.3940196284875,4594.2469399937845,4750.333713327117,4724.554565381914,4056.8411363408163,3963.5857931714154,4784.995036797438,4636.832054696981
304,4599.766021542593,4892.159731862229,4164.507645427616,4595.919658072275,5356.787269213827,4763.71485953346,4736.327232318849,4341.703662821133,4689.4912293964735,4542.632521816567,4657.858592684145,4751.578735332548,4506.1730348759265,4542.63771341474,4588.490633780037,4744.577407113369,4718.798259168166,4051.084830127069,3957.829486957668,4779.238730583691,4631.075748483234
305,4594.0101417661845,4886.40385208582,4158.751765651207,4590.163778295866,5351.0313894374185,4757.9589797570525,4730.571352542441,4335.947783044724,4683.735349620065,4536.876642040157,4652.1027129077365,4745.822855556139,4500.417155099518,4536.881833638331,4582.734754003628,4738.821527336961,4713.042379391757,4045.32895035066,3952.0736071812594,4773.482850807282,4625.319868706825
306,4588.2563940185155,4880.6501043381495,4152.998017903537,4584.410030548196,5345.277641689749,4752.205232009383,4724.817604794772,4330.194035297054,4677.981601872395,4531.122894292488,4646.348965160068,4740.06910780847,4494.663407351848,4531.12808589066,4576.981006255958,4733.067779589291,4707.288631644086,4039.5752026029904,3946.3198594335895,4767.729103059612,4619.566120959154
307,4582.506483259216,4874.900193578852,4147.248107144239,4578.660119788898,5339.52773093045,4746.455321250083,4719.067694035472,4324.444124537756,4672.2316911130965,4525.372983533189,4640.599054400768,4734.319197049171,4488.91349659255,4525.378175131363,4571.23109549666,4727.317868829992,4701.538720884789,4033.8252918436915,3940.569948674291,4761.979192300314,4613.816210199857
308,4576.762113310941,4869.1558236305755,4141.503737195963,4572.915749840622,5333.783360982175,4740.710951301808,4713.323324087196,4318.699754589479,4666.487321164821,4519.628613584913,4634.854684452493,4728.574827100894,4483.169126644273,4519.633805183086,4565.486725548383,4721.573498881716,4695.794350936512,4028.080921895415,3934.8255787260146,4756.234822352038,4608.07184025158
309,4571.024986354479,4863.418696674114,4135.766610239501,4567.178622884159,5328.046234025712,4734.973824345346,4707.586197130734,4312.962627633017,4660.750194208359,4513.891486628451,4629.117557496031,4722.837700144432,4477.431999687811,4513.896678226624,4559.749598591921,4715.836371925254,4690.05722398005,4022.343794938953,3929.0884517695526,4750.497695395575,4602.334713295118
310,4565.296802424362,4857.690512743998,4130.038426309384,4561.4504389540425,5322.318050095595,4729.245640415229,4701.858013200618,4307.234443702901,4655.022010278242,4508.1633026983345,4623.389373565914,4717.1095162143165,4471.703815757695,4508.1684942965085,4554.021414661805,4710.108187995138,4684.329040049934,4016.6156110088373,3923.360267839437,4744.769511465459,4596.606529365002
311,4559.579258905116,4851.972969224751,4124.320882790139,4555.732895434798,5316.60050657635,4723.528096895983,4696.140469681372,4301.516900183655,4649.304466758997,4502.445759179089,4617.671830046668,4711.391972695071,4465.98627223845,4502.450950777262,4548.30387114256,4704.390644475892,4678.611496530688,4010.898067489592,3917.6427243201906,4739.051967946213,4590.888985845756
312,4553.874050028278,4846.267760347913,4118.6156739133,4550.027686557959,5310.8952976995115,4717.8228880191455,4690.435260804535,4295.811691306818,4643.599257882159,4496.740550302251,4611.96662116983,4705.686763818233,4460.281063361611,4496.745741900424,4542.598662265721,4698.685435599054,4672.90628765385,4005.1928586127533,3911.9375154433524,4733.346759069375,4585.183776968918
313,4548.182866370369,4840.576576690005,4112.924490255391,4544.33650290005,5305.204114041602,4712.131704361237,4684.744077146625,4290.120507648909,4637.9080742242495,4491.049366644342,4606.275437511921,4699.995580160324,4454.5898797037025,4491.054558242516,4536.907478607813,4692.994251941145,4667.215103995942,3999.5016749548445,3906.246331785444,4727.655575411466,4579.492593311009
314,4542.507394351932,4834.901104671568,4107.249018236955,4538.661030881614,5299.528642023166,4706.4562323428,4679.068605128188,4284.4450356304715,4632.232602205812,4485.3738946259045,4600.599965493484,4694.3201081418865,4448.914407685265,4485.3790862240785,4531.2320065893755,4687.318779922708,4661.5396319775045,3993.8262029364078,3900.570859767007,4721.98010339303,4573.817121292573
315,4536.8493157378125,4829.243026057447,4101.590939622835,4533.002952267494,5293.870563409046,4700.7981537286805,4673.410526514069,4278.786957016352,4626.574523591692,4479.715816011786,4594.941886879365,4688.662029527767,4443.256329071145,4479.721007609958,4525.573927975255,4681.660701308588,4655.881553363384,3988.168124322288,3894.912781152887,4716.3220247789095,4568.159042678452
316,4531.210307138815,4823.6040174584505,4095.951931023837,4527.363943668495,5288.231554810049,4695.159145129682,4667.771517915071,4273.147948417354,4620.935514992695,4474.076807412787,4589.302878280367,4683.023020928769,4437.617320472148,4474.081999010961,4519.934919376258,4676.021692709591,4650.242544764387,3982.52911572329,3889.273772553889,4710.683016179912,4562.5200340794545
